date,id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,relative_velocity_kmh,miss_distance_km,is_potentially_hazardous
2023-11-30,54406862,(2023 WC1),26.48,0.0134448195,0.0300635304,27988.323029691,2160054.086861326,False
2023-11-30,54412458,(2023 XF),23.31,0.0578835257,0.1294314984,31261.9162370144,12261127.159739297,False
2023-11-30,54413268,(2023 XA1),24.1,0.040230458,0.0899580388,39655.6807979542,4098080.954104091,False
2023-11-30,54414585,(2023 XC4),25.2,0.0242412481,0.0542050786,53768.8208118244,3749830.411994734,False
2023-11-30,54414589,(2023 XG4),27.88,0.0070559416,0.015777565,31737.6187904858,175492.558187011,False
2023-11-30,54415307,(2023 XF6),25.51,0.0210162379,0.0469937366,39006.565132757,7424154.844576487,False
2023-11-30,54415309,(2023 XJ7),27.36,0.0089650967,0.0200465656,26244.7235176492,3442368.836165115,False
2023-11-30,54415867,(2023 XU7),24.91,0.0277047973,0.06194981,14138.581114531,15727806.322969827,False
2023-11-30,54415885,(2023 XH10),21.87,0.1123453177,0.2512117673,76761.1365914502,23222926.761846073,False
2023-11-30,54416578,(2023 XX10),21.06,0.163137941,0.3647875257,74254.9268281363,13788889.378320136,False
2023-11-30,54416850,(2023 XO13),26.55,0.013018321,0.0291098508,22844.7775370983,9697936.119450704,False
2023-11-30,54500315,(2024 WT1),25.4,0.022108281,0.0494356193,44787.2788760407,26741299.858009565,False
2023-11-30,54564361,(2025 WE10),27.38,0.0088829042,0.0198627775,32976.7311617143,27501287.301258666,False
2023-11-24,3160735,(2003 SH84),22.97,0.0676947481,0.1513700585,5681.5360091535,38598729.44630377,False
2023-11-24,3478654,(2009 WD54),28.5,0.0053034072,0.0118587791,65233.5409148983,49133727.925997755,False
2023-11-24,3608822,(2012 ST9),19.86,0.283501249,0.6339280645,46817.427088733,32697701.14135171,False
2023-11-24,3840800,(2019 GS1),24.46,0.0340843469,0.0762149166,48883.3938500036,64385857.378136037,False
2023-11-24,3879725,(2019 UT6),21.9,0.1108038821,0.2477650126,47533.666446949,3462468.327265131,True
2023-11-24,54307204,(2022 SA8),28.01,0.006645918,0.0148607244,29918.4868181876,44572220.221842809,False
2023-11-24,54396407,(2023 TE32),24.6,0.0319561887,0.0714562102,18602.8776135955,9913460.155102708,False
2023-11-24,54395877,(2023 UM),22.91,0.0695913044,0.1556108872,45796.0810531903,20754020.691671987,False
2023-11-24,54408328,(2023 WF3),24.78,0.0294140602,0.0657718381,40238.263867054,13918677.543254097,False
2023-11-24,54415080,(2023 XY4),22.07,0.1024601475,0.2291078547,75685.8247583652,11430644.083899042,False
2023-11-24,54415897,(2023 XV10),25.43,0.021804944,0.0487573371,24415.3735216065,5052533.495965935,False
2023-11-24,54416957,(2023 XN14),23.61,0.0504144434,0.1127301225,35047.2651845631,6738018.2149469,False
2023-11-24,54432466,(2024 FJ5),23.45,0.0542693946,0.1213500554,28624.3689200866,31088460.562553667,False
2023-11-24,54495999,(2024 UA4),23.46,0.0540200494,0.1207925025,35937.8809473949,56544790.054750564,False
2023-11-26,3092144,(1996 BG1),23.72,0.0479242116,0.1071617948,22823.1993126514,15021490.1374602,False
2023-11-26,3477945,(2009 WN8),25.2,0.0242412481,0.0542050786,79081.722496989,51458564.590256626,False
2023-11-26,3550076,(2010 UO7),23.7,0.0483676488,0.1081533507,52614.6978532712,68440643.00324641,False
2023-11-26,3661494,(2014 CE13),24.09,0.0404161533,0.0903732663,56446.6270712875,16253060.511351065,False
2023-11-26,3789622,(2017 WM13),27.6,0.0080270317,0.0179489885,23813.7393582721,21454385.320400895,False
2023-11-26,3802388,(2018 GB),24.96,0.0270741591,0.0605396602,30987.7870815776,35208250.306844299,False
2023-11-26,3825041,(2018 KC3),23.23,0.0600558028,0.1342888574,30455.5211544987,29078364.158489265,False
2023-11-26,54100582,(2020 XV6),22.72,0.0759547566,0.1698399991,80760.658797855,68048259.01007666,False
2023-11-26,54323530,(2022 UA34),23.83,0.0455569852,0.1018685158,23326.2644260859,23984035.874964647,False
2023-11-26,54402465,(2023 VM1),24.62,0.0316632126,0.0708010957,31871.7100542892,4164212.14363693,False
2023-11-26,54405395,(2023 VG9),24.23,0.0378926498,0.0847305409,11944.8275073471,37847953.776135872,False
2023-11-26,54408083,(2023 WN2),23.34,0.057089334,0.1276556316,53556.521112765,2832128.5316707,False
2023-11-26,54408195,(2023 WT2),27.77,0.0074225815,0.0165973969,48784.4509791978,824730.888140885,False
2023-11-26,54411558,(2023 WQ3),21.43,0.1375798959,0.3076379996,64487.458088168,73747197.332660373,False
2023-11-26,54413301,(2023 XD2),25.26,0.0235806068,0.0527278398,39116.2250426274,5696979.936867543,False
2023-11-26,54417979,(2023 XT20),25.61,0.0200703514,0.0448786701,59645.3772472866,4711656.87222547,False
2023-11-26,54432221,(2024 FB4),21.11,0.1594244681,0.3564839479,64815.6766736128,66574396.933976395,False
2023-11-26,54434075,(2024 GE5),26.24,0.0150160248,0.0335768522,26458.6646282278,35392515.538444489,False
2023-11-25,3618494,(2012 WS10),24.93,0.0274507982,0.0613818507,62166.1110636269,25971953.975927513,False
2023-11-25,3648769,(2013 TK4),23.98,0.0425162524,0.0950692305,24002.944245306,28054738.833121316,False
2023-11-25,3789222,(2017 VS12),23.0,0.0667659413,0.1492931834,70829.0370944752,46490174.720079389,False
2023-11-25,3838208,(2019 CZ2),24.6,0.0319561887,0.0714562102,21006.489996606,1057055.452744091,False
2023-11-25,54224159,(2021 WA1),27.7,0.0076657557,0.0171411509,37317.4491151656,18339561.738670556,False
2023-11-25,54330583,(2022 WR9),27.2,0.0096506147,0.0215794305,73765.7911881266,37090802.005391982,False
2023-11-25,54353141,(2023 FT10),25.98,0.0169260249,0.0378477424,31537.4714580764,42124038.542991303,False
2023-11-25,54354666,(2023 GF3),24.89,0.0279611466,0.0625230245,20456.9085635016,38663341.96313973,False
2023-11-25,54396403,(2023 TC32),23.21,0.0606114923,0.1355314169,20199.0271152922,36333337.769577023,False
2023-11-25,54403824,(2023 VH5),25.16,0.0246919266,0.0552128263,32536.1002428425,6866287.512706751,False
2023-11-25,54408397,(2023 WK3),20.46,0.21505769,0.4808836139,51131.8064089519,20580148.90672813,True
2023-11-25,54414137,(2023 XO2),24.62,0.0316632126,0.0708010957,12128.4489207815,26864589.177315199,False
2023-11-25,54415293,(2023 XP5),25.66,0.0196134944,0.0438571068,37883.2342143661,6650242.532392046,False
2023-11-25,54420793,(2024 AX4),21.13,0.1579628558,0.3532156834,52647.501293145,37376652.942197567,True
2023-11-25,54434762,(2024 GL6),22.59,0.0806408277,0.1803183724,46382.5300428662,66870545.230726412,False
2023-11-28,3076899,(2001 JW1),20.29,0.2325706875,0.5200438667,72187.7370165317,57788152.316186522,False
2023-11-28,3697563,(2014 WX119),24.0,0.0421264611,0.0941976306,57096.284219995,74244896.042181221,False
2023-11-28,3789395,(2017 VZ13),27.9,0.0069912523,0.0156329154,30883.344680502,22779081.400592063,False
2023-11-28,3836282,(2018 WR),26.2,0.0152951935,0.0342010925,46574.1203147363,32530255.317953916,False
2023-11-28,3837680,(2019 AM5),20.76,0.1873074177,0.4188321187,50491.230317321,40814403.018925367,False
2023-11-28,54051073,(2020 PQ3),24.8,0.0291443905,0.0651688382,76113.9267856013,68013400.537197545,False
2023-11-28,54099345,(2020 XQ2),22.7,0.0766575574,0.1714115092,111393.6072680891,53262871.965260339,False
2023-11-28,54236586,(2022 AY5),29.2,0.0038419789,0.008590926,26338.1987715975,12818485.903730394,False
2023-11-28,54327905,(2022 WT2),23.16,0.0620233153,0.1386883492,103187.400885801,53925846.311798465,False
2023-11-28,54329161,(2022 WJ5),24.41,0.0348782733,0.0779901901,66542.7673117854,53731476.432229977,False
2023-11-28,54341549,(2023 CL2),25.0,0.02658,0.0594346868,15102.5451332484,21022335.257523414,False
2023-11-28,54404085,(2023 VR5),27.69,0.0077011393,0.0172202709,10892.1982319593,2037205.99151347,False
2023-11-28,54407110,(2023 WE1),26.68,0.0122618211,0.0274182656,46945.9146935146,2979108.917658884,False
2023-11-28,54407116,(2023 WR1),23.71,0.0481454197,0.1076564312,25869.5786481749,24227926.389449885,False
2023-11-28,54408201,(2023 WA3),24.1,0.040230458,0.0899580388,39792.5765786545,8225088.316909039,False
2023-11-28,54408327,(2023 WE3),20.72,0.1907897226,0.4266187892,88582.3652281378,62640514.302788564,True
2023-11-28,54413280,(2023 XN1),26.42,0.0138214936,0.0309057992,44213.8153332755,4392783.746475446,False
2023-11-28,54413294,(2023 XW1),27.51,0.008366715,0.0187085435,19514.6504743856,2108369.24947886,False
2023-11-28,54414135,(2023 XM2),26.66,0.0123752784,0.0276719637,23258.1956777277,1227699.259728449,False
2023-11-28,54414152,(2023 XG3),25.41,0.0220067027,0.0492084832,66474.9581022803,2219015.110324213,False
2023-11-28,54414578,(2023 XK3),27.04,0.010388551,0.0232295062,64913.6565625828,1131935.050915595,False
2023-11-28,54415300,(2023 XX5),22.02,0.1048467509,0.2344444622,75296.0367857833,22075407.068587275,True
2023-11-28,54415306,(2023 XE6),23.06,0.0649463841,0.1452245297,30937.6695593444,40997430.732065556,False
2023-11-28,54415870,(2023 XY7),25.35,0.0226232491,0.0505871228,21860.6012710079,17144065.634508083,False
2023-11-28,54417549,(2023 XE18),21.91,0.1102947845,0.2466266358,86755.4165389288,34172172.978370095,True
2023-11-28,54421381,(2024 BX),25.11,0.0252670754,0.0564988982,11800.772630409,12119883.552869873,False
2023-11-28,54439427,(2024 JV),24.65,0.031228777,0.0698296682,50376.5433395986,60185374.901802293,False
2023-11-27,2533638,533638 (2014 KT86),20.39,0.2221032822,0.4966380371,48920.2239199601,20395319.556519957,False
2023-11-27,3092477,(2001 VF2),20.45,0.2160503512,0.4831032718,29227.4968865279,51653733.816123885,False
2023-11-27,3596257,(2012 BA27),20.49,0.2121069879,0.4742856434,24699.5787907714,61682533.210926817,False
2023-11-27,3653066,(2013 UB3),25.8,0.0183888672,0.0411187571,19477.5150212648,7090413.859717578,False
2023-11-27,3766118,(2016 YJ3),23.2,0.0608912622,0.1361570015,31374.2383299573,48350193.104820239,False
2023-11-27,3773596,(2017 FO127),26.8,0.0116025908,0.0259441818,26565.8441586638,56583217.319456612,False
2023-11-27,3842898,(2019 LK6),24.03,0.0415484643,0.0929051906,58155.9420838302,22452063.987281795,False
2023-11-27,54016727,(2020 HF5),26.7,0.0121494041,0.0271668934,24847.5143665461,44239297.357815356,False
2023-11-27,54049359,(2020 OU3),23.67,0.0490405098,0.1096579137,24323.7396981813,60680534.711072436,False
2023-11-27,54136185,(2021 GQ5),28.51,0.0052790403,0.0118042929,26349.8231218496,44295988.652475029,False
2023-11-27,54280030,(2022 KM1),24.6,0.0319561887,0.0714562102,34401.9996538402,26222098.369528953,False
2023-11-27,54358914,(2023 JH5),19.61,0.3180936332,0.7112789871,102923.1975703514,50110913.943616492,False
2023-11-27,54383284,(2023 RE10),22.06,0.102933082,0.2301653685,34961.5232463371,32075322.375926773,False
2023-11-27,54405062,(2023 VB9),23.34,0.057089334,0.1276556316,54465.66431541,12285726.405171043,False
2023-11-27,54406860,(2023 WZ),25.13,0.0250354255,0.0559809132,23484.9004106122,11265706.014475419,False
2023-11-27,54412468,(2023 XQ),25.29,0.0232570687,0.0520043867,38875.6955563744,2803972.282724177,False
2023-11-27,54413290,(2023 XS1),25.96,0.0170826395,0.0381979432,22684.7360799388,7651985.788360633,False
2023-11-27,54561772,(2025 VG5),26.74,0.0119276525,0.0266710417,17656.1199964549,12336034.717752704,False
2023-11-29,2162422,162422 (2000 EV70),20.6,0.2016299194,0.4508582062,67674.5901066816,62885626.19412363,True
2023-11-29,2524522,524522 Zoozve (2002 VE68),20.54,0.2072788434,0.4634895841,64040.9278181076,41712042.298984127,True
2023-11-29,3422536,(2008 ON10),24.68,0.0308003021,0.0688715693,25309.4650108903,24098842.037614913,False
2023-11-29,3515661,(2010 GR33),22.6,0.0802703167,0.1794898848,69874.4845104847,51586069.412981203,False
2023-11-29,3618492,(2012 WQ10),22.68,0.077366861,0.1729975604,35572.720180031,23891912.833428232,False
2023-11-29,3722211,(2015 MN66),20.19,0.2435314063,0.5445527791,58772.417223226,42049540.389468725,False
2023-11-29,3738915,(2015 YE1),27.4,0.0088014652,0.0196806745,85190.7705929525,70676476.07067368,False
2023-11-29,3994621,(2020 DT2),27.6,0.0080270317,0.0179489885,37190.6039340738,63195808.057621329,False
2023-11-29,54053734,(2020 RM),27.1,0.0101054342,0.0225964377,23139.6043398791,29092214.677283215,False
2023-11-29,54268088,(2022 FP4),23.41,0.0552783379,0.1236061213,78602.2822461992,24310863.52337682,False
2023-11-29,54319881,(2022 UD8),24.32,0.0363542322,0.0812905344,63983.2936391554,67728049.122639677,False
2023-11-29,54397466,(2023 UF4),21.49,0.1338304618,0.2992540101,32172.2902079137,35211600.057469978,False
2023-11-29,54405061,(2023 VY8),25.1,0.0253837029,0.0567596853,71830.9509046042,6528580.00016394,False
2023-11-29,54412459,(2023 XG),26.06,0.0163137941,0.0364787526,18695.3892106133,3983407.933558125,False
2023-11-29,54414139,(2023 XQ2),25.77,0.0186446818,0.041690776,31325.2790666551,3756925.330336076,False
2023-11-29,54414146,(2023 XA3),27.32,0.0091317703,0.020419259,26047.4219167108,2300330.049828229,False
2023-11-29,54414151,(2023 XF3),26.37,0.0141434375,0.0316256878,33360.0451624466,5544562.61077144,False
2023-11-29,54415075,(2023 XR4),27.01,0.0105330702,0.0235526609,30833.2789334624,3450586.890435056,False
2023-11-30,2480808,480808 (1994 XL1),20.64,0.1979497587,0.4426291165,102793.5176280872,74457023.248757857,True
2023-11-30,3260293,(2004 UV1),17.81,0.7287104149,1.6294460236,60154.1514952682,17252752.376607703,True
2023-11-30,3764723,(2016 WU3),20.48,0.2130860292,0.4764748465,31582.0370268711,47687663.587548558,False
2023-11-30,3842591,(2019 KG2),25.9,0.0175612318,0.0392681082,41238.7281369068,13412692.173880126,False
2023-11-30,3842758,(2019 LJ1),23.07,0.0646479826,0.1445572836,92420.3124619693,27583542.22401904,False
2023-11-30,3893723,(2019 WS4),24.5,0.0334622374,0.0748238376,65256.3074982258,63387500.225075539,False
2023-11-30,54016509,(2020 GP2),24.6,0.0319561887,0.0714562102,30019.6758700007,71263651.45037043,False
2023-11-30,54098711,(2020 XG2),27.9,0.0069912523,0.0156329154,37449.679282182,14988310.766033752,False
2023-11-30,54099342,(2020 XN2),23.38,0.0560473362,0.1253256538,49640.641808081,6003655.465649034,False
2023-11-30,54099617,(2020 XN3),22.9,0.0699125232,0.1563291544,101381.6410903897,43017382.778443641,False
2023-11-30,54209222,(2021 TK13),25.41,0.0220067027,0.0492084832,18276.1073818859,24121198.033066435,False
2023-11-30,54218574,(2021 VC8),25.94,0.0172407032,0.0385513844,39770.4822716977,20445016.776762455,False
2023-11-30,54406862,(2023 WC1),26.48,0.0134448195,0.0300635304,27988.323029691,2160054.086861326,False
2023-11-30,54412458,(2023 XF),23.31,0.0578835257,0.1294314984,31261.9162370144,12261127.159739297,False
2023-11-30,54413268,(2023 XA1),24.1,0.040230458,0.0899580388,39655.6807979542,4098080.954104091,False
2023-11-30,54414585,(2023 XC4),25.2,0.0242412481,0.0542050786,53768.8208118244,3749830.411994734,False
2023-11-30,54414589,(2023 XG4),27.88,0.0070559416,0.015777565,31737.6187904858,175492.558187011,False
2023-11-30,54415307,(2023 XF6),25.51,0.0210162379,0.0469937366,39006.565132757,7424154.844576487,False
2023-11-30,54415309,(2023 XJ7),27.36,0.0089650967,0.0200465656,26244.7235176492,3442368.836165115,False
2023-11-30,54415867,(2023 XU7),24.91,0.0277047973,0.06194981,14138.581114531,15727806.322969827,False
2023-11-30,54415885,(2023 XH10),21.87,0.1123453177,0.2512117673,76761.1365914502,23222926.761846073,False
2023-11-30,54416578,(2023 XX10),21.06,0.163137941,0.3647875257,74254.9268281363,13788889.378320136,False
2023-11-30,54416850,(2023 XO13),26.55,0.013018321,0.0291098508,22844.7775370983,9697936.119450704,False
2023-11-30,54500315,(2024 WT1),25.4,0.022108281,0.0494356193,44787.2788760407,26741299.858009565,False
2023-11-30,54564361,(2025 WE10),27.38,0.0088829042,0.0198627775,32976.7311617143,27501287.301258666,False
2023-12-01,3297388,(2005 VN),22.91,0.0695913044,0.1556108872,87642.1298324358,66139060.056297144,False
2023-12-01,3548081,(2010 TK7),20.78,0.185590173,0.4149922428,55666.8352185624,35866276.973108341,False
2023-12-01,3581238,(2011 TG2),20.32,0.229379698,0.5129085974,47396.2460602781,68907210.18658324,False
2023-12-01,3735682,(2015 XZ1),25.0,0.02658,0.0594346868,63988.7439126816,48274995.356858606,False
2023-12-01,3735995,(2015 XN55),27.2,0.0096506147,0.0215794305,39667.3518516833,24394621.42601751,False
2023-12-01,3841851,(2019 JX5),26.43,0.0137579896,0.0307638,43929.5164308835,30976179.043477095,False
2023-12-01,54204657,(2021 TD5),23.72,0.0479242116,0.1071617948,34095.2362929713,49507578.672887028,False
2023-12-01,54330039,(2022 WO7),24.56,0.0325502986,0.0727846803,39052.0375698326,23588923.411123328,False
2023-12-01,54330582,(2022 WQ9),28.73,0.004770402,0.0106669431,55704.7253180318,46032108.435705309,False
2023-12-01,54372948,(2023 LZ),26.48,0.0134448195,0.0300635304,46705.9291529688,42636087.727387641,False
2023-12-01,54404081,(2023 VL5),23.96,0.0429096504,0.0959488953,39561.7891897987,13642593.417546989,False
2023-12-01,54404632,(2023 VM7),27.59,0.0080640828,0.0180318372,11510.6567091811,2456928.606471258,False
2023-12-01,54408326,(2023 WD3),25.11,0.0252670754,0.0564988982,50711.2144175516,3071872.267998473,False
2023-12-01,54412204,(2023 XE),26.42,0.0138214936,0.0309057992,26415.8245144552,4995370.683779809,False
2023-12-01,54413270,(2023 XB1),22.48,0.0848310762,0.189688053,54596.1495909722,5319388.674756364,False
2023-12-01,54413272,(2023 XE1),25.98,0.0169260249,0.0378477424,23227.5483970249,9992259.995377136,False
2023-12-01,54414140,(2023 XU2),25.23,0.0239086457,0.0534613571,57175.561856588,4393309.687707005,False
2023-12-01,54415294,(2023 XR5),22.18,0.0973991073,0.217791025,98473.4563269244,27938038.686637915,False
2023-12-01,54416722,(2023 XS12),25.9,0.0175612318,0.0392681082,30389.7042177585,1012019.492693775,False
2023-12-01,2706765,706765 (2010 TK7),20.78,0.185590173,0.4149922428,55666.8349637922,35866276.868389832,False
2023-12-01,54497055,(2024 VD),26.44,0.0136947774,0.0306224531,28834.1395097178,45933307.494849964,False
2023-12-01,54505715,(2024 XX9),26.08,0.0161642283,0.0361443134,28737.4431774331,14134555.901461196,False
2023-12-03,3015695,(1998 WB2),21.85,0.1133848361,0.2535362011,51140.1749148673,4211555.740590718,True
2023-12-03,3409960,(2008 HA38),20.3,0.2315021222,0.5176544822,31411.4157656394,57426532.107716756,False
2023-12-03,3463371,(2009 MW),20.86,0.1788771952,0.3999815682,59554.8451079917,47827930.574643261,False
2023-12-03,3529625,(2010 LM68),20.74,0.1890405519,0.4227075246,34016.3094428548,19305397.361978144,False
2023-12-03,3744853,(2016 DP2),25.9,0.0175612318,0.0392681082,30494.0182290589,47323542.820762168,False
2023-12-03,3763547,(2016 VD4),27.6,0.0080270317,0.0179489885,53135.8700237327,59761338.437785824,False
2023-12-03,3801936,(2018 EH4),21.67,0.1231841913,0.2754482254,43592.146287993,30814180.871394712,True
2023-12-03,3837640,(2019 AV3),23.43,0.0547715431,0.1224728936,25156.6702625981,18960235.731648334,False
2023-12-03,54017111,(2020 JC3),21.59,0.1278070988,0.285785361,77134.062063191,30486902.903474265,True
2023-12-03,54175821,(2021 OF1),23.59,0.0508809225,0.1137732014,52600.4668800281,38768624.141954103,False
2023-12-03,54224167,(2021 WO1),22.44,0.0864082036,0.1932146172,71420.6714780002,48782881.471889436,False
2023-12-03,54396409,(2023 TF32),22.39,0.0884209093,0.1977151638,21195.6260574767,39610682.801779218,False
2023-12-03,54407409,(2023 WU1),23.58,0.0511157782,0.1142983547,53814.398563197,15979356.412956722,False
2023-12-03,54408082,(2023 WL2),22.16,0.0983003302,0.2198062205,13649.927885802,57280594.463761833,False
2023-12-03,54408088,(2023 WS2),23.25,0.0595052079,0.1330576898,24001.2735146327,33214510.260695282,False
2023-12-03,54413278,(2023 XL1),26.5,0.0133215567,0.0297879063,22286.740405686,4019422.827891914,False
2023-12-03,54414134,(2023 XL2),30.17,0.0024578477,0.0054959146,28162.0813788908,110908.180710398,False
2023-12-03,54414580,(2023 XO3),27.52,0.0083282735,0.0186225856,20731.5944676385,522967.67469701,False
2023-12-03,54415073,(2023 XO4),25.39,0.0222103282,0.0496638037,35712.2934515052,12882068.304593321,False
2023-12-03,54415865,(2023 XR7),21.07,0.1623883902,0.3631114793,34916.2392613955,67918641.341835138,False
2023-12-03,54415878,(2023 XW9),26.17,0.0155079709,0.0346768771,56420.3148267024,2721784.409729137,False
2023-12-03,54415889,(2023 XM10),23.63,0.049952241,0.1116966065,30761.0794818212,15176997.482360088,False
2023-12-03,54416715,(2023 XD12),24.9,0.0278326768,0.0622357573,30875.2449665522,7274501.324168847,False
2023-12-03,54418155,(2023 XV20),22.75,0.0749126183,0.1675097069,14134.6598782354,51547823.296335938,False
2023-12-03,54521610,(2025 DU24),26.4,0.0139493823,0.0311917671,32475.82975959,27877612.905550497,False
2023-12-02,3407677,(2008 FS6),22.39,0.0884209093,0.1977151638,27322.383497998,73767928.156691363,False
2023-12-02,3430492,(2008 TP26),23.94,0.0433066885,0.0968366995,34311.9802443643,72704771.803612932,False
2023-12-02,3440396,(2008 WT62),23.11,0.0634680239,0.1419188158,48460.1908560527,13835992.017984715,False
2023-12-02,3714590,(2015 FU284),28.3,0.0058150704,0.0130028927,42627.0118456937,74526411.049282513,False
2023-12-02,3762123,(2016 UW41),21.0,0.1677084622,0.3750075218,39891.934897371,47112797.883544545,False
2023-12-02,3766334,(2017 AL4),23.05,0.065246163,0.1458948557,25766.1679861992,32517657.441964624,False
2023-12-02,3879720,(2019 UJ6),26.1,0.0160160338,0.0358129403,35317.7344907314,38505199.541518514,False
2023-12-02,54412461,(2023 XJ),28.67,0.004904051,0.0109657914,56641.4258613635,105642.814399582,False
2023-12-02,54412472,(2023 XU),29.59,0.0032103692,0.0071786037,41980.9457680351,477104.378586446,False
2023-12-02,54413274,(2023 XG1),23.97,0.0427124985,0.0955080501,49729.0288454525,1556261.959196669,False
2023-12-02,54413279,(2023 XM1),24.47,0.0339277435,0.0758647409,51234.8291272336,3081334.916707666,False
2023-12-02,54524973,(2025 FS10),24.87,0.0282198679,0.063101543,25441.3072271053,25421216.433662616,False
2023-12-05,3619732,(2012 XN55),23.87,0.0447254765,0.1000092059,59807.0880588434,10077539.517792744,False
2023-12-05,3738932,(2015 YQ1),28.0,0.0066765941,0.0149293183,29892.4712920292,38355106.951362424,False
2023-12-05,3763554,(2016 VY3),20.11,0.2526707542,0.5649889822,22830.3972828692,57108745.481376968,False
2023-12-05,3824066,(2018 JP1),20.85,0.1797028549,0.4018277992,46029.06209853,30365931.274048967,False
2023-12-05,3836660,(2018 WL2),21.86,0.1128638801,0.2523713081,81554.898868794,20867614.333666329,False
2023-12-05,3836720,(2018 XN),23.9,0.04411182,0.0986370281,63040.7813859698,54227267.350034289,False
2023-12-05,3879168,(2019 TZ6),27.7,0.0076657557,0.0171411509,30814.483195219,44651330.358019191,False
2023-12-05,54327895,(2022 WF2),26.33,0.0144063837,0.0322136532,28871.6292066437,33967804.066929529,False
2023-12-05,54405063,(2023 VC9),22.43,0.0868070458,0.1941064553,35242.036729498,19914361.94071656,False
2023-12-05,54406857,(2023 WW),24.72,0.0302381333,0.0676145215,30667.4143219347,2975120.623484897,False
2023-12-05,54412477,(2023 XZ),28.45,0.0054269395,0.0121350055,31254.3306336212,1301089.371747511,False
2023-12-05,54413271,(2023 XD1),27.2,0.0096506147,0.0215794305,27539.4137743992,4990958.728437982,False
2023-12-05,54413289,(2023 XR1),26.01,0.0166937912,0.0373284519,46163.4429439714,3726165.629657943,False
2023-12-05,54413291,(2023 XT1),24.54,0.0328514828,0.0734581487,57531.3088197956,15973012.266485762,False
2023-12-05,54413299,(2023 XB2),23.25,0.0595052079,0.1330576898,15710.2209553578,30922904.130334399,False
2023-12-05,54414132,(2023 XJ2),24.3,0.0366906138,0.0820427065,22033.7398930181,781575.433155617,False
2023-12-05,54415894,(2023 XT10),28.09,0.0064055286,0.0143231974,18610.5804704899,1567849.585810064,False
2023-12-05,54416577,(2023 XW10),25.52,0.0209196771,0.04677782,87249.3623243136,2771510.307883314,False
2023-12-05,54416845,(2023 XK13),23.12,0.0631764148,0.1412667581,55578.3346075219,11537171.530343082,False
2023-12-05,54416854,(2023 XT13),25.39,0.0222103282,0.0496638037,57714.9525943283,9940224.994260361,False
2023-12-05,54563249,(2025 WA3),20.69,0.193443872,0.4325536477,93068.6798230596,28788391.216933487,True
2023-12-04,3653519,(2013 VX4),23.82,0.0457672667,0.1023387195,23678.7977714339,1957593.864724516,False
2023-12-04,3754434,(2016 NM15),27.5,0.008405334,0.0187948982,27340.0880823122,67873583.106661979,False
2023-12-04,3769400,(2017 CP32),24.01,0.0419329075,0.0937648318,21835.1792626543,55779046.728734704,False
2023-12-04,3836243,(2018 VP9),19.65,0.3122877701,0.6982966825,73479.704368257,46968587.361958559,False
2023-12-04,54098026,(2020 XR1),23.8,0.046190746,0.1032856481,98515.9461231173,49162614.3023086,False
2023-12-04,54100698,(2020 YZ),21.46,0.135692229,0.303417048,60981.5299206499,57011503.829040207,False
2023-12-04,54132420,(2021 FR1),22.39,0.0884209093,0.1977151638,79494.687799276,46237524.547195662,False
2023-12-04,54359836,(2023 KL2),25.76,0.0187307418,0.0418832119,40584.7997439772,43086631.168713244,False
2023-12-04,54374051,(2023 MQ3),25.18,0.0244655496,0.0547066321,41692.9662553198,50767638.450180906,False
2023-12-04,54407416,(2023 WB2),24.25,0.0375452479,0.0839537266,17066.2624692402,20497814.981332609,False
2023-12-04,54412201,(2023 XA),26.22,0.0151549664,0.033887535,24260.6294523476,2043462.533471758,False
2023-12-04,54412200,(2023 XB),28.84,0.004534767,0.0101400473,51920.5271104231,415282.580095762,False
2023-12-04,54412467,(2023 XP),26.1,0.0160160338,0.0358129403,29300.6990580864,5643820.34872283,False
2023-12-04,54414143,(2023 XX2),27.12,0.010012787,0.0223892723,69896.0566540843,575294.690856025,False
2023-12-04,54415308,(2023 XG7),26.83,0.0114433973,0.0255882143,16207.4223731203,5018073.462053778,False
2023-12-06,2139622,139622 (2001 QQ142),18.46,0.5402004935,1.207925025,23974.7753842975,5526862.220712614,True
2023-12-06,2153315,153315 (2001 NH6),19.55,0.3270054393,0.7312063912,70160.7630159936,73048427.551863748,False
2023-12-06,3776011,(2017 MZ2),25.62,0.0199781365,0.0446724713,38904.710517189,42428180.646804131,False
2023-12-06,3785685,(2017 TH2),28.8,0.0046190746,0.0103285648,13775.833579728,47763111.702505423,False
2023-12-06,3789672,(2017 WY14),22.24,0.0947447113,0.2118556149,54955.728039371,60414693.581443802,False
2023-12-06,3797855,(2018 BJ3),23.17,0.061738344,0.1380511341,34213.1174811167,72597791.793692568,False
2023-12-06,3989355,(2020 CB),27.7,0.0076657557,0.0171411509,25252.0686138728,34122960.111151296,False
2023-12-06,54005704,(2020 DB4),25.4,0.022108281,0.0494356193,67060.7915755561,67796889.035925245,False
2023-12-06,54016401,(2020 FE6),20.06,0.2585562121,0.5781492662,97039.7052807046,32511816.722245788,False
2023-12-06,54240297,(2022 BB3),22.93,0.0689532874,0.154184238,36400.1951700968,58721162.142633407,False
2023-12-06,54373549,(2023 MO),24.83,0.0287445144,0.0642746882,43278.8523504746,35374725.958135569,False
